Año,Mes,Region,Regimen,Sector,Valor,% Variacion interanual
2007,04,España,Régimen general y minería del carbón,No clasificables,"0,0",..
2007,03,España,Régimen general y minería del carbón,Total,"14.662,8","5,2"
2007,03,España,Régimen general y minería del carbón,Agricultura,"84,7","20,8"
2007,03,España,Régimen general y minería del carbón,Industria,"2.428,9","3,1"
2007,03,España,Régimen general y minería del carbón,Construcción,"1.960,1","5,5"
2007,03,España,Régimen general y minería del carbón,Servicios,"10.189,1","5,6"
2007,03,España,Régimen general y minería del carbón,No clasificables,"0,0",..
2007,02,España,Régimen general y minería del carbón,Total,"14.459,6","4,7"
2007,02,España,Régimen general y minería del carbón,Agricultura,"79,2","16,5"
2007,02,España,Régimen general y minería del carbón,Industria,"2.416,9","2,9"
2007,02,España,Régimen general y minería del carbón,Construcción,"1.931,6","5,5"
2007,02,España,Régimen general y minería del carbón,Servicios,"10.031,9","4,9"
2007,02,España,Régimen general y minería del carbón,No clasificables,"0,0",..
2007,01,España,Régimen general y minería del carbón,Total,"14.346,4","4,7"
2007,01,España,Régimen general y minería del carbón,Agricultura,"71,9","7,0"
2007,01,España,Régimen general y minería del carbón,Industria,"2.380,7","1,5"
2007,01,España,Régimen general y minería del carbón,Construcción,"1.913,6","6,4"
2007,01,España,Régimen general y minería del carbón,Servicios,"9.980,1","5,2"
2007,01,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,12,España,Régimen general y minería del carbón,Total,"14.347,8","4,6"
2006,12,España,Régimen general y minería del carbón,Agricultura,"71,0","5,2"
2006,12,España,Régimen general y minería del carbón,Industria,"2.347,8","0,6"
2006,12,España,Régimen general y minería del carbón,Construcción,"1.855,2","7,0"
2006,12,España,Régimen general y minería del carbón,Servicios,"10.073,8","5,2"
2006,12,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,11,España,Régimen general y minería del carbón,Total,"14.469,2","4,5"
2006,11,España,Régimen general y minería del carbón,Agricultura,"72,1","3,1"
2006,11,España,Régimen general y minería del carbón,Industria,"2.379,4","0,2"
2006,11,España,Régimen general y minería del carbón,Construcción,"1.946,8","6,5"
2006,11,España,Régimen general y minería del carbón,Servicios,"10.071,0","5,2"
2006,11,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,10,España,Régimen general y minería del carbón,Total,"14.358,6","4,3"
2006,10,España,Régimen general y minería del carbón,Agricultura,"72,3","2,6"
2006,10,España,Régimen general y minería del carbón,Industria,"2.368,4","0,0"
2006,10,España,Régimen general y minería del carbón,Construcción,"1.927,8","7,0"
2006,10,España,Régimen general y minería del carbón,Servicios,"9.990,1","5,0"
2006,10,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,09,España,Régimen general y minería del carbón,Total,"14.400,2","5,3"
2006,09,España,Régimen general y minería del carbón,Agricultura,"73,3","5,0"
2006,09,España,Régimen general y minería del carbón,Industria,"2.375,3","0,2"
2006,09,España,Régimen general y minería del carbón,Construcción,"1.917,4","7,6"
2006,09,España,Régimen general y minería del carbón,Servicios,"10.034,3","6,2"
2006,09,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,08,España,Régimen general y minería del carbón,Total,"14.177,0","4,4"
2006,08,España,Régimen general y minería del carbón,Agricultura,"73,6","4,7"
2006,08,España,Régimen general y minería del carbón,Industria,"2.350,9","-0,1"
2006,08,España,Régimen general y minería del carbón,Construcción,"1.857,4","7,6"
2006,08,España,Régimen general y minería del carbón,Servicios,"9.895,1","5,0"
2006,08,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,07,España,Régimen general y minería del carbón,Total,"14.344,6","4,3"
2006,07,España,Régimen general y minería del carbón,Agricultura,"74,3","5,8"
2006,07,España,Régimen general y minería del carbón,Industria,"2.374,8","-0,2"
2006,07,España,Régimen general y minería del carbón,Construcción,"1.901,1","8,2"
2006,07,España,Régimen general y minería del carbón,Servicios,"9.994,4","4,7"
2006,07,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,06,España,Régimen general y minería del carbón,Total,"14.201,4","4,6"
2006,06,España,Régimen general y minería del carbón,Agricultura,"73,0","8,6"
2006,06,España,Régimen general y minería del carbón,Industria,"2.379,7","-0,4"
2006,06,España,Régimen general y minería del carbón,Construcción,"1.909,4","8,7"
2006,06,España,Régimen general y minería del carbón,Servicios,"9.839,4","5,1"
2006,06,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,05,España,Régimen general y minería del carbón,Total,"14.188,6","5,3"
2006,05,España,Régimen general y minería del carbón,Agricultura,"72,9","11,4"
2006,05,España,Régimen general y minería del carbón,Industria,"2.369,3","0,1"
2006,05,España,Régimen general y minería del carbón,Construcción,"1.897,9","10,3"
2006,05,España,Régimen general y minería del carbón,Servicios,"9.848,6","5,6"
2006,05,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,04,España,Régimen general y minería del carbón,Total,"14.118,8","5,9"
2006,04,España,Régimen general y minería del carbón,Agricultura,"71,9","13,1"
2006,04,España,Régimen general y minería del carbón,Industria,"2.363,8","0,2"
2006,04,España,Régimen general y minería del carbón,Construcción,"1.878,4","11,7"
2006,04,España,Régimen general y minería del carbón,Servicios,"9.804,7","6,3"
2006,04,España,Régimen general y minería del carbón,No clasificables,"0,1",..
2006,03,España,Régimen general y minería del carbón,Total,"13.932,5","5,7"
2006,03,España,Régimen general y minería del carbón,Agricultura,"70,1","14,0"
2006,03,España,Régimen general y minería del carbón,Industria,"2.356,1","0,2"
2006,03,España,Régimen general y minería del carbón,Construcción,"1.858,5","12,7"
2006,03,España,Régimen general y minería del carbón,Servicios,"9.647,8","5,9"
2006,03,España,Régimen general y minería del carbón,No clasificables,"0,2",..
2006,02,España,Régimen general y minería del carbón,Total,"13.815,4","5,5"
2006,02,España,Régimen general y minería del carbón,Agricultura,"68,0","12,8"
2006,02,España,Régimen general y minería del carbón,Industria,"2.349,5","-0,5"
2006,02,España,Régimen general y minería del carbón,Construcción,"1.830,8","11,9"
2006,02,España,Régimen general y minería del carbón,Servicios,"9.566,3","5,8"
2006,02,España,Régimen general y minería del carbón,No clasificables,"0,8",..
2006,01,España,Régimen general y minería del carbón,Total,"13.699,4","5,4"
2006,01,España,Régimen general y minería del carbón,Agricultura,"67,2","12,2"
2006,01,España,Régimen general y minería del carbón,Industria,"2.346,0","-0,4"
2006,01,España,Régimen general y minería del carbón,Construcción,"1.799,2","11,8"
2006,01,España,Régimen general y minería del carbón,Servicios,"9.486,0","5,7"
2006,01,España,Régimen general y minería del carbón,No clasificables,"1,0",..
2005,12,España,Régimen general y minería del carbón,Total,"13.716,3","5,8"
2005,12,España,Régimen general y minería del carbón,Agricultura,"67,5","13,6"
2005,12,España,Régimen general y minería del carbón,Industria,"2.333,9","-0,1"
2005,12,España,Régimen general y minería del carbón,Construcción,"1.734,5","12,7"
2005,12,España,Régimen general y minería del carbón,Servicios,"9.579,4","6,2"
2005,12,España,Régimen general y minería del carbón,No clasificables,"1,0",..
2005,11,España,Régimen general y minería del carbón,Total,"13.843,7","5,5"
2005,11,España,Régimen general y minería del carbón,Agricultura,"69,9","14,0"
2005,11,España,Régimen general y minería del carbón,Industria,"2.374,3","-0,4"
2005,11,España,Régimen general y minería del carbón,Construcción,"1.828,3","11,7"
2005,11,España,Régimen general y minería del carbón,Servicios,"9.570,0","5,9"
2005,11,España,Régimen general y minería del carbón,No clasificables,"1,2",..
2005,10,España,Régimen general y minería del carbón,Total,"13.760,5","5,3"
2005,10,España,Régimen general y minería del carbón,Agricultura,"70,5","15,2"
2005,10,España,Régimen general y minería del carbón,Industria,"2.368,5","-0,4"
2005,10,España,Régimen general y minería del carbón,Construcción,"1.801,9","11,5"
2005,10,España,Régimen general y minería del carbón,Servicios,"9.518,0","5,6"
2005,10,España,Régimen general y minería del carbón,No clasificables,"1,5",..
2005,09,España,Régimen general y minería del carbón,Total,"13.673,7","5,4"
2005,09,España,Régimen general y minería del carbón,Agricultura,"69,8","14,8"
2005,09,España,Régimen general y minería del carbón,Industria,"2.371,0","-0,2"
2005,09,España,Régimen general y minería del carbón,Construcción,"1.782,0","11,2"
2005,09,España,Régimen general y minería del carbón,Servicios,"9.449,3","5,8"
2005,09,España,Régimen general y minería del carbón,No clasificables,"1,6",..
2005,08,España,Régimen general y minería del carbón,Total,"13.573,3","5,2"
2005,08,España,Régimen general y minería del carbón,Agricultura,"70,3","15,2"
2005,08,España,Régimen general y minería del carbón,Industria,"2.352,5","-0,1"
2005,08,España,Régimen general y minería del carbón,Construcción,"1.726,0","11,0"
2005,08,España,Régimen general y minería del carbón,Servicios,"9.422,4","5,5"
2005,08,España,Régimen general y minería del carbón,No clasificables,"2,1",..
2005,07,España,Régimen general y minería del carbón,Total,"13.756,4","5,0"
2005,07,España,Régimen general y minería del carbón,Agricultura,"70,2","13,6"
2005,07,España,Régimen general y minería del carbón,Industria,"2.379,5","-0,3"
2005,07,España,Régimen general y minería del carbón,Construcción,"1.757,3","9,9"
2005,07,España,Régimen general y minería del carbón,Servicios,"9.547,1","5,5"
2005,07,España,Régimen general y minería del carbón,No clasificables,"2,3",..
2005,06,España,Régimen general y minería del carbón,Total,"13.575,3","4,7"
2005,06,España,Régimen general y minería del carbón,Agricultura,"67,2","10,7"
2005,06,España,Régimen general y minería del carbón,Industria,"2.388,1","-0,5"
2005,06,España,Régimen general y minería del carbón,Construcción,"1.756,4","8,9"
2005,06,España,Régimen general y minería del carbón,Servicios,"9.361,1","5,4"
2005,06,España,Régimen general y minería del carbón,No clasificables,"2,4",..
2005,05,España,Régimen general y minería del carbón,Total,"13.480,5","4,3"
2005,05,España,Régimen general y minería del carbón,Agricultura,"65,4","9,7"
2005,05,España,Régimen general y minería del carbón,Industria,"2.367,5","-0,8"
2005,05,España,Régimen general y minería del carbón,Construcción,"1.720,2","8,0"
2005,05,España,Régimen general y minería del carbón,Servicios,"9.324,5","4,9"
2005,05,España,Régimen general y minería del carbón,No clasificables,"2,9",..
2005,04,España,Régimen general y minería del carbón,Total,"13.331,2","4,1"
2005,04,España,Régimen general y minería del carbón,Agricultura,"63,6","7,4"
2005,04,España,Régimen general y minería del carbón,Industria,"2.358,9","-0,7"
2005,04,España,Régimen general y minería del carbón,Construcción,"1.682,2","6,7"
2005,04,España,Régimen general y minería del carbón,Servicios,"9.223,6","5,0"
2005,04,España,Régimen general y minería del carbón,No clasificables,"3,0",..
2005,03,España,Régimen general y minería del carbón,Total,"13.177,9","3,6"
2005,03,España,Régimen general y minería del carbón,Agricultura,"61,5","6,8"
2005,03,España,Régimen general y minería del carbón,Industria,"2.352,0","-1,0"
2005,03,España,Régimen general y minería del carbón,Construcción,"1.649,8","4,9"
2005,03,España,Régimen general y minería del carbón,Servicios,"9.111,7","4,7"
